,Vx1,Vy1,Vz1,P1,P2,P3,P4,flowrate
0,6.117637123493294,0.23501591233560945,0.3101347226702526,15.1434,19.9638,15.8497,6.1696,1361.8447035374481
1,6.243900342741993,-0.33815755491524113,-0.29488638144236307,15.4846539184953,19.7106965517241,13.7616749216301,7.13141818181817,1378.9727351409404
2,6.487255771449263,-0.9117243410473856,-0.3433238729537115,17.6595417438901,21.3630271105826,12.6688379801692,7.59472966657167,1433.347390143325
3,6.604021507197425,-0.6242638301367066,-0.6972048499952486,19.5773212148054,22.8564520152528,12.323986581944,8.08643520477125,1473.063072078863
4,7.384261967344426,-0.4128443379599585,-0.7121339412252642,20.0549254688459,22.3031313124487,13.5453116089384,8.8343755152595,1467.8521238313683
5,7.54097485135174,-0.013161497360690971,-0.3688157619568801,21.7221822281902,20.4551732844757,16.5650535469081,13.0026667282629,1491.5464560859061
6,7.222838124256707,-0.07564014894116443,-0.49243070441639675,23.1198109252496,17.5006273495829,17.7019478748654,16.8001170553708,1537.340734413971
7,6.869390388623669,-0.2759032188824781,-0.26410812652213717,23.6619357370053,15.405862393046,17.1057423106865,16.5755295598405,1536.3562318594745
8,7.132103057178906,-0.5487854216589615,-0.31231481353580576,22.773198597817,15.6231361921443,14.9419540281244,16.1883636916019,1484.5797705104644
9,7.180823347376827,-0.4895394239925811,-0.8709920815511916,22.3020396023204,16.4123291299509,13.3759640418395,17.1626184304095,1444.3198149916864
10,6.59185985302021,-0.31086421940455616,-0.10366829425801645,22.5916699456932,17.9554074662001,12.8075226362975,18.0696288188675,1416.9589218692988
11,5.730534444320204,-0.6326568925869047,0.2315604429128696,21.2879897289577,19.5180734436138,11.8576024881486,17.1847831644051,1397.3799394396588
12,5.200180350955395,-0.4458127187794718,0.46580611558015356,19.8968989897993,19.4382687508433,10.1374755363313,15.8198407415806,1371.9239171434665
13,5.836493785047721,-0.26503363191475227,0.29596869944877285,19.9570877109283,19.3851060345991,8.80507708095117,14.6204421575175,1354.9986298481217
14,5.663225130133203,-0.4357614249364339,-0.019826900038470797,19.3280045065845,18.1123422116688,7.31907264148335,13.279099112052,1301.6208780221964
15,5.381843723093537,-0.5276943908092074,0.49213491047394625,18.6123903958732,17.3462713395405,5.34667600105492,12.3396639320821,1229.3536635639693
16,5.593605235810009,-0.5189030688080352,0.37312205925200076,17.6990421852944,16.9031063916608,3.45446534208632,12.0467084887704,1172.379343292198
17,6.2136682783552155,-0.6859953644369672,0.32762308608082835,17.7565705957681,18.1496526057463,4.95160305864662,12.5071420381307,1167.2823912271604
18,6.309403652228196,-0.4744064436712127,0.1877873250587511,19.4377802535937,18.026331393896,8.34620929147006,13.6984636443184,1303.1266650694704
19,6.357430769963639,-0.7355798371557443,-0.04468006590695394,20.3908333861368,18.1780284681236,11.3393696102976,14.4566055601062,1419.407039976033
20,5.067993125415903,-1.6271545819660658,-0.9098426496510139,19.9550757772736,18.4520556507757,11.1215830207693,14.3314610083155,1388.8021964002987
21,5.933545422738804,-0.781166074451824,0.25083516583790577,18.4275674529641,20.0083869863139,9.09375667545939,14.347661003102,1298.9553895875888
22,6.040496537489964,-1.2839471747885403,-0.2372366601608732,16.0117884855885,23.4709844119052,7.9553512362999,13.0675600607183,1200.0496028788098
23,6.155798640294427,-1.074358848939322,-0.11998401499806041,13.4817643566929,18.5915150912973,6.65676111949746,10.708212060268,1119.027239987392
24,5.890973943142617,-0.5464891297289082,0.40333067364492164,12.4448588039074,15.471933116041,6.10430900695987,7.82086907577395,1069.6791104171218
25,5.165042230132319,-0.6799907097412927,0.06365057435163775,13.4657609989334,11.1609562918677,7.06149243395029,6.67051490399208,1126.1245230801578
26,5.212182614509336,-0.7047147382746793,0.0642614243934001,14.4866631939595,12.0005629368093,8.01867586094071,5.52016073221021,1179.8726557142738
27,5.265367757271741,-0.4977237944562185,0.1107854011829583,15.3948367400664,15.6174052326632,8.43336184154215,6.08940165245459,1242.9253140520948
28,4.99910341995181,-0.2619919086459309,-0.20106028058812422,15.6871648027207,18.098866238988,8.60893435468187,6.77222193304732,1272.047580207524
29,4.9842999540596145,0.49749927444124675,-0.6416762734368199,16.1219204123002,16.7538091364121,9.09837990033587,6.56167526655997,1303.6804114314875
30,5.134687731552671,0.314050955316308,-0.24259822115465973,16.6251678027076,12.4344909153672,9.79895676532906,7.30908889254118,1303.1073124170678
31,5.076211695462376,-0.3193681697291002,0.19539394825547649,16.9214889295367,11.7543263331541,10.6253788560318,9.06194852104201,1287.3276701979885
32,4.2036736087503925,-0.42699359400192705,-0.19926028650178848,16.8822482213632,13.5165450114695,11.4517870967642,10.4685011724263,1262.2232690139317
33,5.821429104026435,-0.6735623284463963,0.33790083825265993,16.6917477690979,13.5909027602027,11.5716070987929,11.3382183057013,1241.1409708332242
34,5.104030276655069,-0.27642439882521996,0.2947278180329845,16.2639435251494,14.5291762427866,11.6216339961014,11.5372036939763,1234.1641039473502
35,4.9697191295663155,0.41731897511303645,-0.727555253044905,16.0113143557767,13.9836794817637,12.2315813339689,11.972060312173,1225.4291891811365
36,4.988013205103558,0.4100893348563054,-0.22726857052756144,15.2397066092082,11.208783376795,11.6114049490354,11.3868814330677,1214.7440625860067
37,4.786986565768755,0.08355716131599894,-0.34318773279689235,14.7294830297673,11.0791425347304,10.9247560781668,10.7556078073199,1197.486451021924
38,5.381843723093537,-0.5276943908092074,0.49213491047394625,14.451249155305,12.9172093151352,10.6215861232033,9.70463112561464,1188.4547469644313
39,4.808770909320665,-0.6501713357761583,0.812034220834534,14.7456383996279,15.2798736986393,11.0735697450194,9.66279342930452,1224.0406868251657
40,5.525189992363937,-0.5514872775889562,0.8001483180879203,15.3362726318361,18.1366205101571,10.8916451399916,10.1438006836591,1229.0017192794608
