,Vx1,Vy1,Vz1,P1,P2,P3,P4,flowrate
0,7.076930649074522,0.706371585907064,-0.3353979290526558,11.7042,19.0635,12.3691,1.1506,1318.877911069861
1,8.522785338159947,-0.5511438046918281,-1.306893486935974,12.3691802371542,21.5193174904943,13.1015110671937,-1.3207833992095,1363.0125829860685
2,7.036247001040912,0.689910050502755,0.012339471546901043,12.6649270852536,24.2657680680652,11.8496446109141,-5.21953170022967,1347.5261750826992
3,7.663444780212605,1.4757468586063105,-0.2998087889735307,14.9717583941924,24.4027505258103,11.7473732595171,-9.28689077297596,1359.9590770534826
4,7.266635810224193,1.7311568391013559,0.0,17.2785897031312,22.9471227495287,11.6451019081202,-13.3542498457223,1372.2793410917877
5,6.890857700534667,1.4646970197830436,-0.2706340540670156,18.7984397401816,23.789158681446,11.504942296958,-10.7262262522659,1420.44940075681
6,5.550234185311419,1.1797386948932114,0.9903116176093988,19.7427561511052,20.6419657677989,9.87226063928369,-7.67766795007942,1419.9482655568493
7,5.20913705771498,1.4838617247940618,0.198608901189535,20.4685615652513,20.7067066287883,12.6510269323401,-9.18093439270438,1438.9628192087148
8,4.826582861758943,1.1498542308762822,0.6180073837024634,20.1315168496376,21.7641160365539,14.3679226380001,-8.44794277791831,1431.82468461006
9,5.478048563921812,-0.6920384701778369,0.5608624493653522,17.9878671661296,19.4871456665509,15.6776280625059,-6.22482595742953,1435.0984462152041
10,6.409837561599065,-0.5044651565663968,1.2497989197163684,17.1735848213631,16.3741831824818,17.9117560763352,-3.08338251282121,1381.632632853973
11,5.8674155309357765,-0.051204159611921304,1.0451856875082433,16.08794030862,14.1029412186173,17.962989596717,-0.588335045791975,1348.6397559895058
12,5.45203964008516,0.0,0.8635182470220744,15.0022957958769,13.6332520789844,18.0142231170988,1.90671242123725,1314.8192464000008
13,5.991576679992486,-0.3035201808749854,1.209662923120252,14.5857773801639,14.4881934637871,17.4708056332262,3.16757216729476,1324.91897349196
14,5.502748683256904,-0.07683785932308862,0.636751813730481,15.4961509926826,14.0977041377133,21.2172043421383,5.74506452516451,1300.1646448142371
15,7.283830740295793,-1.101575830218788,-0.8002752257816292,14.6109723423406,11.5854576451557,20.5968056527009,6.46295818116095,1214.1647882036127
16,5.971908499943559,-0.3338815201735448,0.323932089778804,13.2845119926642,9.97902597583577,18.4868407098543,9.94820863083609,1283.5279278795228
17,5.160621933172824,-0.59710433012664,-0.2268208142997472,13.0326448047874,9.51984272424963,16.9626978562145,13.7500199898589,1319.6277943496243
18,4.557338174262641,-1.4632012136385388,0.1838776055292205,11.962886065825,8.81448704040961,16.260802317705,13.9531662429349,1309.5068396470722
19,4.6045744953789844,-0.176889909307148,0.1367613852323606,11.1276162795888,9.68734860663804,15.1101169677249,11.624660175414,1283.2961813292604
20,5.221067260960046,1.253467349085108,-0.5738259852156592,10.2923464933526,11.0499732403734,13.9594316177447,9.29615410789305,1256.5389030770486
21,6.55540104037696,0.29767901935230895,-0.3209429875571791,9.74574847489205,10.3716665937016,13.8305528685394,7.68140777754281,1268.0336725668622
22,5.861435553070421,-0.22517364078545163,-0.5338258973649251,8.90104612319873,11.0278136707346,15.268218585109,7.48812099687656,1311.8670566048136
23,6.145191019123137,-0.010725392535241393,1.0835646286416454,9.20006104557127,12.003620765233,17.0010892688173,7.77719530764608,1328.597331498552
24,5.871976512315018,-1.2910377671821798,0.46261573960471636,10.2994594285189,8.96292056353491,17.5554851037443,8.37158636879542,1298.3177756526657
25,7.142246023852466,-2.585456967152486,-0.4645793858602608,10.1188590897688,9.57408363309011,17.9489356146184,12.3715180930678,1244.3104070058432
26,6.379833016998649,-2.7872805100335163,0.8178618670663256,9.3703538804654,9.27394398815466,15.735073468675,11.2915037902474,1214.4031541000472
27,6.239015698323393,-2.7647512001362156,0.46522458815029744,8.80944172199473,8.90440483366442,14.1694817938331,8.55410948965657,1173.3090295161626
28,7.579119740012407,-1.5557698523532182,-0.4461212089366464,7.69423087456807,7.62516161414776,12.5483104153089,7.90825218558023,1191.5745272309296
29,6.02229149395465,-2.2157718345014303,0.6518131168300039,9.56661753498857,9.03036190757151,12.2483021818631,10.356511327414,1252.1050748822652
30,6.04683767063993,-1.6769365000140743,0.5600340702585815,12.5277103927051,10.185600000673,12.9639526309832,9.05025731364799,1365.408705190794
31,6.588499353448832,-2.4371599149153136,-0.26986629788526517,12.6198760901714,10.0902387834312,15.4231205116289,8.28230686807646,1411.825183343888
32,8.419471407661813,-2.1148250427737327,-1.1737189842642384,12.0916736473482,10.2162168948904,15.9977288028314,7.93028562849033,1435.7036137580735
33,6.677361489017263,-1.7144550327796975,0.2889420107314774,12.4177814360058,13.2232002447836,18.6322514883402,10.7170163569565,1460.269381904571
34,7.700406922769851,-1.205851544138439,-0.2994249108826555,13.0858593522067,13.571412986393,15.7199578216681,10.5098888020502,1467.1726647750677
35,7.0215549023909425,-1.2380895758173154,0.536097896808243,13.7538756745729,13.1710989282995,15.6640227847763,12.1932178122872,1399.2905835126965
36,6.883124951392382,-1.3504154266214647,0.28172518357856924,13.3070964851872,14.7496548763607,14.5240838244788,9.90964641917479,1372.266407283097
37,6.524461776361925,-2.0196582964451233,-0.035761632968595726,14.7066249553949,15.7230732213336,13.9686025403058,10.4594120957165,1383.0964652243297
38,5.917027894331634,-1.94541978602906,0.13047127587331386,16.7534036467823,18.0400517602434,15.8515254333447,10.1790863283517,1271.9810610597408
39,6.819466610168949,-1.0800974023634717,-0.7013307024496477,16.6541912777844,16.808985782872,12.6433630354438,10.9112710490223,1331.6035067203545
40,6.904098064541424,-0.7988314012032435,-0.6447467003769998,17.7547515325003,18.821087849129,11.9647361299546,15.138092354143,1495.3130912493782
41,8.47020737788289,-2.2379253222656694,-1.8302396639840235,20.5998491352669,23.0612491805898,18.1834427465913,18.9632367382197,1569.2891830370606
